phi,dt,q
2.9285714285714287e-7,1.1923076923076923,0.4311658085406402
2.9285714285714287e-7,1.2692307692307692,0.4311658085406402
2.9285714285714287e-7,1.3461538461538463,0.4311658085406402
2.9285714285714287e-7,1.4230769230769231,0.4311658085406402
2.9285714285714287e-7,1.5,0.4311658085406402
4.3428571428571424e-7,0.5,0.5351085683092998
4.3428571428571424e-7,0.5769230769230769,0.5351085683092998
4.3428571428571424e-7,0.6538461538461539,0.5351085683092998
4.3428571428571424e-7,0.7307692307692307,0.5351085683092998
4.3428571428571424e-7,0.8076923076923077,0.5351085683092998
4.3428571428571424e-7,0.8846153846153846,0.5351085683092998
4.3428571428571424e-7,0.9615384615384616,0.5351085683092998
4.3428571428571424e-7,1.0384615384615385,0.5351085683092998
4.3428571428571424e-7,1.1153846153846154,0.5351085683092998
4.3428571428571424e-7,1.1923076923076923,0.5351085683092998
4.3428571428571424e-7,1.2692307692307692,0.5351085683092998
4.3428571428571424e-7,1.3461538461538463,0.5351085683092998
4.3428571428571424e-7,1.4230769230769231,0.5351085683092998
4.3428571428571424e-7,1.5,0.5351085683092998
5.757142857142857e-7,0.5,0.12428653150809345
5.757142857142857e-7,0.5769230769230769,0.12428653150809345
5.757142857142857e-7,0.6538461538461539,0.12428653150809345
5.757142857142857e-7,0.7307692307692307,0.12428653150809345
5.757142857142857e-7,0.8076923076923077,0.12428653150809345
5.757142857142857e-7,0.8846153846153846,0.12428653150809345
5.757142857142857e-7,0.9615384615384616,0.12428653150809345
5.757142857142857e-7,1.0384615384615385,0.12428653150809345
5.757142857142857e-7,1.1153846153846154,0.12428653150809345
5.757142857142857e-7,1.1923076923076923,0.12428653150809345
5.757142857142857e-7,1.2692307692307692,0.12428653150809345
5.757142857142857e-7,1.3461538461538463,0.12428653150809345
5.757142857142857e-7,1.4230769230769231,0.12428653150809345
5.757142857142857e-7,1.5,0.12428653150809345
7.171428571428571e-7,0.5,0.169814696618896
7.171428571428571e-7,0.5769230769230769,0.169814696618896
7.171428571428571e-7,0.6538461538461539,0.169814696618896
7.171428571428571e-7,0.7307692307692307,0.169814696618896
7.171428571428571e-7,0.8076923076923077,0.169814696618896
7.171428571428571e-7,0.8846153846153846,0.169814696618896
7.171428571428571e-7,0.9615384615384616,0.169814696618896
7.171428571428571e-7,1.0384615384615385,0.169814696618896
7.171428571428571e-7,1.1153846153846154,0.169814696618896
7.171428571428571e-7,1.1923076923076923,0.169814696618896
7.171428571428571e-7,1.2692307692307692,0.169814696618896
7.171428571428571e-7,1.3461538461538463,0.169814696618896
7.171428571428571e-7,1.4230769230769231,0.169814696618896
7.171428571428571e-7,1.5,0.16990568854991678
8.585714285714286e-7,0.5,0.0939970983716681
8.585714285714286e-7,0.5769230769230769,0.0939970983716681
8.585714285714286e-7,0.6538461538461539,0.0939970983716681
8.585714285714286e-7,0.7307692307692307,0.0939970983716681
8.585714285714286e-7,0.8076923076923077,0.0939970983716681
8.585714285714286e-7,0.8846153846153846,0.0939970983716681
8.585714285714286e-7,0.9615384615384616,0.0939970983716681
8.585714285714286e-7,1.0384615384615385,0.0939970983716681
8.585714285714286e-7,1.1153846153846154,0.0939970983716681
8.585714285714286e-7,1.1923076923076923,0.0939970983716681
8.585714285714286e-7,1.2692307692307692,0.0939970983716681
8.585714285714286e-7,1.3461538461538463,0.0939970983716681
8.585714285714286e-7,1.4230769230769231,0.0939970983716681
8.585714285714286e-7,1.5,0.0939970983716681
1.0e-6,0.5,0.36667458945562664
1.0e-6,0.5769230769230769,0.36667458945562664
1.0e-6,0.6538461538461539,0.36667458945562664
1.0e-6,0.7307692307692307,0.36667458945562664
1.0e-6,0.8076923076923077,0.36667458945562664
1.0e-6,0.8846153846153846,0.36667458945562664
1.0e-6,0.9615384615384616,0.36667458945562664
1.0e-6,1.0384615384615385,0.36667458945562664
1.0e-6,1.1153846153846154,0.36667458945562664
1.0e-6,1.1923076923076923,0.36667458945562664
1.0e-6,1.2692307692307692,0.36667458945562664
1.0e-6,1.3461538461538463,0.36667458945562664
1.0e-6,1.4230769230769231,0.36667458945562664
1.0e-6,1.5,0.36667458945562664
