time,Active,Quiescent,Nutrients,Viruses,Infected_Quiescent
11.06142441485567,9.279774469284713e-5,0.0,92659.88370424294,19062.741559637765,0.0
11.398751553300851,3.6243347315816425e-5,0.0,92659.88368206566,17819.0896491607,0.0
11.815848418497678,1.2566118196301394e-5,0.0,92659.88367190334,16392.943673325197,0.0
12.346851672032832,3.797125215726113e-6,0.0,92659.8836676809,14741.259556147703,0.0
13.020574397930982,1.036246750494417e-6,0.0,92659.88366613557,12882.96366353211,0.0
13.770244349645475,3.145890979878969e-7,0.0,92659.88366564663,11089.201570168329,0.0
14.599864057490056,1.098790603746581e-7,0.0,92659.88366547284,9393.78089097875,0.0
15.492924414535398,4.621818535349243e-8,0.0,92659.88366540213,7857.243091318417,0.0
16.44425202245308,2.3693746127679042e-8,0.0,92659.88366536754,6495.893927370956,0.0
17.443498117233787,1.4839437247482837e-8,0.0,92659.88366534711,5319.190115213127,0.0
18.484036665467258,1.1232187826281781e-8,0.0,92659.88366533253,4319.818345989162,0.0
19.55869602355811,1.0103772293564888e-8,0.0,92659.8836653201,3484.3499006569896,0.0
20.66188489633645,1.0583122604372787e-8,0.0,92659.8836653077,2794.473495952588,0.0
21.788566350181313,1.263828660616831e-8,0.0,92659.8836652935,2230.682138588287,0.0
22.934603020091874,1.6860537615516422e-8,0.0,92659.8836652752,1773.7573672472556,0.0
24.096485549063086,2.4665945280361318e-8,0.0,92659.88366524914,1405.9645845110726,0.0
25.271332147977656,3.8928493458114664e-8,0.0,92659.88366520897,1111.5487265674822,0.0
26.456752541990543,6.53560942659724e-8,0.0,92659.88366514273,876.9285342960127,0.0
27.650790746470374,1.1535193991015141e-7,0.0,92659.88366502753,690.639422511716,0.0
28.85184527803762,2.1194917481659636e-7,0.0,92659.88366481832,543.1616482207046,0.0
30.058613763047216,4.021816017469094e-7,0.0,92659.88366442492,426.6880920594061,0.0
31.270040326284693,7.830096194272884e-7,0.0,92659.8836636645,334.87856726130957,0.0
32.485273876319965,1.5559164684183676e-6,0.0,92659.88366216185,262.62345649291984,0.0
33.703632848294326,3.1423409347815594e-6,0.0,92659.88365914025,205.82977695821612,0.0
34.92457707877818,6.428549642655203e-6,0.0,92659.88365297928,161.23463674289758,0.0
36.14768493339959,1.3286535087596944e-5,0.0,92659.88364027823,126.24685216002871,0.0
37.37263546955824,2.7684688130519666e-5,0.0,92659.88361386444,98.81496688618749,0.0
38.59919308234061,5.8060787641287204e-5,0.0,92659.88355854788,77.31884045276534,0.0
39.82718385794264,0.0001224002328272361,0.0,92659.88344205219,60.48163120600265,0.0
41.05641455538684,0.0002591090060988962,0.0,92659.88319562486,47.29922807370929,0.0
42.2862922362722,0.000550184545346536,0.0,92659.88267276404,36.98525441137228,0.0
43.51616991715757,0.001170676861861268,0.0,92659.8815611912,28.920352737234204,0.0
44.746047598042935,0.002495005989155388,0.0,92659.87919375692,22.6141075015795,0.0
45.9759252789283,0.005324246154322811,0.0,92659.87414442158,17.683051946042067,0.0
47.20580295981367,0.011373032084355285,0.0,92659.86336309128,13.82735337101539,0.0
48.21783821377622,0.021250230897971945,0.0,92659.8457740701,11.29398699876512,0.0
49.116639330612685,0.03703663494175209,0.0,92659.81768006228,9.436226433761577,0.0
50.01544044744915,0.06456870365487619,0.0,92659.76870777518,7.884320036736129,0.0
50.77411714456248,0.10324273279558029,0.0,92659.69994345728,6.775092630177952,0.0
51.53279384167581,0.16510475774301184,0.0,92659.5899833555,5.822311986834725,0.0
52.1864609213942,0.24744624751428143,0.0,92659.44365651239,5.110019342605291,0.0
52.84012800111259,0.3708832183894991,0.0,92659.22434352008,4.485402542498221,0.0
53.421348432146175,0.5315450674262141,0.0,92658.93893911518,3.9950282764274814,0.0
54.00256886317976,0.7618414366623303,0.0,92658.52989021229,3.558984206618608,0.0
54.58378929421335,1.0919638982797955,0.0,92657.9436034496,3.171451530742532,0.0
55.10513129463875,1.5082026107410882,0.0,92657.20445307005,2.8608796125825355,0.0
55.62647329506416,2.0831638091465865,0.0,92656.18353517541,2.5819100226211553,0.0
56.147815295489565,2.8773866287021,0.0,92654.77340086474,2.331626132133399,0.0
56.66915729591497,3.9745040158690244,0.0,92652.82561775173,2.107455347252254,0.0
57.19049929634038,5.490052965198945,0.0,92650.1351358538,1.9071509258181087,0.0
57.71184129676578,7.5836458972467025,0.0,92646.4186890865,1.7287812302458774,0.0
58.23318329719119,10.475785397650942,0.0,92641.28495693875,1.5707283854969467,0.0
58.754525297616595,14.471093598462202,0.0,92634.19334288762,1.4316998286885656,0.0
59.275867298042,19.99040299781694,0.0,92624.39702703964,1.3107589170612526,0.0
59.79720929846741,27.615088485348025,0.0,92610.86429416042,1.2073856573796065,0.0
60.318551298892814,38.1483087134382,0.0,92592.16985045202,1.1215878912161272,0.0
60.83989329931822,52.69960371470984,0.0,92566.34468269747,1.0541015470701998,0.0
61.361235299743626,72.80175052958087,0.0,92530.66865005571,1.0067563116933722,0.0
61.88257730016903,100.57216422209558,0.0,92481.38397491674,0.9831653448853116,0.0
62.40391930059444,138.935794708007,0.0,92413.29948666299,0.9900886971926024,0.0
62.86971027099034,185.43691887133153,0.0,92330.772657757,1.032283160088571,0.0
63.33550124138624,247.50033224887213,0.0,92220.62479487305,1.12598048704683,0.0
63.717924544161235,313.6976581063678,0.0,92103.13615969979,1.2639065764166024,0.0
64.05314038171343,386.1318879744778,0.0,91974.57177181225,1.4583498626506413,0.0
64.35358969502904,465.15426390187713,0.0,91834.30437104889,1.7271728219611904,0.0
64.65403900834465,560.3381985006193,0.0,91665.33258375377,2.143809495205636,0.0
64.90315233711812,653.8514775094453,0.0,91499.3031837816,2.6755111782016363,0.0
65.15720637414309,765.2858689432773,0.0,91301.415629147,3.5140936419311126,0.0
65.37868217236476,877.7821505320351,0.0,91101.58363621245,4.660471065256793,0.0
65.60797778437794,1011.6386900850996,0.0,90863.70211846799,6.567157373174171,0.0
65.83727339639111,1165.7836322395976,0.0,90589.55871184538,9.818985800797815,0.0
66.06656900840429,1343.164207983389,0.0,90273.67101816702,15.717728897832687,0.0
66.24903594412434,1503.0522945218781,0.0,89988.32855853591,24.159957832785107,0.0
66.40153615468377,1650.7215515552487,0.0,89723.99218399772,36.098857789571014,0.0
66.53602729520414,1792.3055493722582,0.0,89469.44633357748,53.27272074636324,0.0
66.6705184357245,1944.961321093452,0.0,89193.13874305403,81.46374986161278,0.0
66.80500957624487,2108.6738415746954,0.0,88893.42513228749,129.4313089610176,0.0
66.93950071676524,2282.50760357087,0.0,88568.72283880196,214.21669945394845,0.0
67.0739918572856,2463.534436720293,0.0,88217.71620474245,370.1181522395497,0.0
67.17215545523608,2596.326523496251,0.0,87944.51682067968,567.2160591009838,0.0
67.25418247482783,2703.4697412236387,0.0,87705.37288272206,824.8657915483293,0.0
67.32525986077206,2789.130054121519,0.0,87490.59359466296,1155.2433826548768,0.0
67.3890021860913,2855.639356365932,0.0,87292.62571040032,1576.4019889475717,0.0
67.45274451141054,2906.5427924623827,0.0,87090.50262293594,2165.758667880141,0.0
67.50807773835977,2932.1004649911197,0.0,86912.70953807945,2864.2609487428467,0.0
67.563410965309,2933.514603944598,0.0,86734.05891051707,3793.3579583878877,0.0
67.6126551108785,2908.152639654664,0.0,86575.71434337126,4865.74622355747,0.0
67.66189925644801,2851.459966466944,0.0,86419.56475245258,6218.948313213998,0.0
67.71114340201751,2757.6568595623858,0.0,86267.46715413543,7896.017164702801,0.0
67.76038754758702,2622.3709074371004,0.0,86121.55979712575,9924.41704764947,0.0
67.80963169315652,2444.174927552539,0.0,85984.14539685524,12301.925888439337,0.0
67.85887583872602,2226.1189846757393,0.0,85857.48872532636,14983.204477355916,0.0
67.90811998429552,1976.572370872387,0.0,85743.54639237458,17873.55230921387,0.0
67.9593836363666,1697.516820592215,0.0,85639.90298265636,20957.082011038834,0.0
68.01358427649691,1400.531963786251,0.0,85547.59025632085,24107.51324355337,0.0
68.05690282590028,1175.0037097027503,0.0,85486.29045703373,26418.263883980206,0.0
68.10296460797963,956.415956340134,0.0,85432.40025744894,28586.307388779376,0.0
68.14902639005898,765.3566570286582,0.0,85388.90437654813,30411.182165905528,0.0
68.19508817213833,603.9303402283539,0.0,85354.34020897407,31883.66618079044,0.0
68.24393867918067,464.13161982381155,0.0,85325.7827355421,33082.40315712241,0.0
68.30140220407368,336.55702995962565,0.0,85300.67067396133,34074.69389832094,0.0
68.35886572896669,241.9818089310374,0.0,85282.54009706495,34698.52198358149,0.0
68.4163292538597,173.10668797085705,0.0,85269.53867283769,35038.781179763435,0.0
68.47379277875271,123.53403937195385,0.0,85260.2502590853,35168.29190203227,0.0
68.53125630364572,88.11176775746226,0.0,85253.62429233779,35145.003148259435,0.0
68.58871982853873,62.90049789595999,0.0,85248.89680107975,35012.912598872994,0.0
68.64618335343174,44.985270184853704,0.0,85245.51928549148,34804.43554280702,0.0
68.70364687832475,32.253586265624556,0.0,85243.1009938385,34542.998378411,0.0
68.76111040321776,23.194266667037038,0.0,85241.36473589382,34245.32712386494,0.0
68.81857392811077,16.734643443884327,0.0,85240.11423213841,33923.27609865149,0.0
68.87603745300378,12.11650887396368,0.0,85239.21050757282,33585.21163417631,0.0
68.93350097789678,8.804876197885942,0.0,85238.55505199087,33237.025829656544,0.0
68.9909645027898,6.422295398500747,0.0,85238.0779024097,32882.86481594477,0.0
69.0484280276828,4.702177471735089,0.0,85237.72924538971,32525.645734247842,0.0
69.10589155257581,3.455879303726566,0.0,85237.4735107173,32167.42119038058,0.0
69.16335507746882,2.5495881946192123,0.0,85237.28521812837,31809.635247435184,0.0
69.22081860236183,1.8881171361947915,0.0,85237.14605392568,31453.30297766822,0.0
69.27828212725484,1.4035464946183376,0.0,85237.0428096354,31099.136410040923,0.0
69.33574565214785,1.0472550013669144,0.0,85236.96592511664,30747.632976890658,0.0
69.39320917704086,0.7843189743701521,0.0,85236.90845608008,30399.137741147802,0.0
69.4514231619385,0.5873876613550285,0.0,85236.8648544087,30049.400630756867,0.0
69.51074034567749,0.4391875314664439,0.0,85236.83160773126,29696.631464044825,0.0
69.57168581523128,0.3270762958191552,0.0,85236.80611554184,29338.075990525216,0.0
